artista_id,nombre_cancion_album,tipo_album_cancion,año_lanzamiento,género
234,"Sin Novia",single,2022,Latino
198,"Tiene Novio",album,2022,Latino
194,Llueve,single,2022,Latino
235,"ANTES QUE SALGA EL SOL",single,2021,Latino
231,"A Mi Lado",single,2022,Latino
252,"Party en el Barrio (feat. Duki)",single,2022,Latino
274,Plutón,single,2022,Latino
219,"Salimo de Noche",single,2021,Latino
200,"Te Dijeron",album,2022,Latino
196,"SÚBELE EL VOLUMEN",single,2021,Latino
196,CAMPEÓN,album,2022,Latino
200,"La H",album,2021,Latino
306,"Quedate Sola",single,2021,Latino
209,"Los Aparato",single,2022,Latino
175,"SUPRA 94TRO",single,2022,Latino
257,"No Eres Tu Soy Yo (feat. Danny Ocean)",album,2021,Latino
307,"Muy Feliz - Remix",single,2021,Latino
175,Nitro+,album,2021,Latino
161,"GRACIAS POR NADA",album,2022,Latino
308,"LET'S GET CRAZY! (Mambo Drop)",single,2022,Latino
200,"La Fama",album,2022,Latino
257,"Wow Wow (feat. Becky G)",album,2021,Latino
265,"EL TREN",single,2021,Latino
309,"Sucio Guapo",single,2022,Latino
210,"amor tonight",single,2022,Latino
198,Hoodie,single,2022,Latino
168,"Chucky73: Bzrp Music Sessions, Vol. 43",single,2021,Latino
227,Enchulao,single,2022,Latino
198,Airbnb,album,2022,Latino
237,"Qué Prefieres?",single,2022,Latino
276,"Cuenta Conmigo (feat. Mozart La Para)",album,2021,Latino
199,"Tus Poses",single,2021,Latino
304,"Mala Eligiendo",single,2022,Latino
203,"Tsunami (feat. Arcangel & De La Ghetto)",album,2022,Latino
198,"Nena Buena",album,2021,Latino
198,Wakanda,album,2022,Latino
200,"Nena Buena",album,2021,Latino
254,"SI PEPE",album,2021,Latino
198,"Somo Así",album,2022,Latino
198,"Borracha & Loca",album,2022,Latino
310,"Otra Cosa (Remix)",single,2022,Latino
204,"Yo No Sé",album,2022,Latino
162,Malibu,single,2022,Latino
180,"Amor Pasajero",album,2022,Latino
311,"La Vida Es Una",album,2022,Latino
244,Hickey,single,2021,Latino
192,Rómpela,single,2022,Latino
161,HACKIAO,album,2022,Latino
190,"Los Rompediskoteca",album,2021,Latino
188,"Niña de Mis Sueños",single,2022,Latino
213,"Soñando Despierto",album,2022,Latino
189,"La Venganza",album,2021,Latino
165,"Midas Touch",album,2022,Latino
312,Judas,single,2021,Latino
291,"La Trampa es Ley",single,2022,Latino
270,"Mi Mundo Entero",single,2022,Latino
200,Gastar,album,2021,Latino
252,"Por Deporte",album,2022,Latino
257,"Mi Debilidad",single,2021,Latino
198,Leyenda,single,2021,Latino
188,Avemaría,single,2022,Latino
180,TV,single,2022,Latino
192,"Nunca y Pico",single,2022,Latino
232,Guarida,single,2022,Latino
313,"Mi Cuarto 2",single,2021,Latino
166,Jíbaro,album,2021,Latino
191,PEGAO,album,2022,Latino
165,"Kodak The Boss",album,2022,Latino
252,"Noche de Novela (feat. Ed Sheeran)",single,2022,Latino
182,Mareado,album,2021,Latino
165,"Sink My Ship",album,2022,Latino
198,Municiones,album,2021,Latino
277,"Flow 2000",single,2021,Latino
252,Chance,single,2022,Latino
207,"DE NOVELA",album,2021,Latino
302,Exxxstasy,single,2021,Latino
210,???,album,2022,Latino
182,Rolex,album,2021,Latino
182,Pesadilla,single,2021,Latino
232,Fundota,single,2022,Latino
162,"PURRITO APA",single,2021,Latino
238,"SOLO POR VOS",single,2021,Latino
207,"PRIMER MELÓN",album,2021,Latino
165,Omega,album,2022,Latino
200,"Mami Me Pregunta Si Trapeo",album,2021,Latino
171,Bellacon,single,2022,Latino
244,"Se Le Ve",album,2022,Latino
314,"CXO (A Quién No Le Gusta)",single,2022,Latino
315,"Tiroteo - Remix",single,2021,"Música Española"
191,"cómo dormiste?",single,2022,"Música Española"
315,Tiroteo,single,2021,"Música Española"
191,"pa quererte",single,2022,"Música Española"
191,"Como Antes",single,2021,"Música Española"
316,"7 Lágrimas - Remix",single,2022,"Música Española"
317,"Porfa no te vayas",album,2022,"Música Española"
191,"SHORTY QUE TE VAYA BN <3",single,2021,"Música Española"
318,"Looking You In Silence",album,2022,"Música Española"
319,"La Niña de la Escuela",album,2021,"Música Española"
320,"Amigos (con Maria Becerra)",album,2022,"Música Española"
321,"20 de Enero",album,2021,"Música Española"
320,"Viaje a ningún lado (con Carin Leon)",single,2022,"Música Española"
322,"Qué Bueno Es Tenerte",single,2021,"Música Española"
320,"Amigos (con Maria Becerra)",single,2022,"Música Española"
317,"Porfa no te vayas",single,2021,"Música Española"
323,Formentera,single,2021,"Música Española"
324,"El Único Habitante de tu Piel",album,2021,"Música Española"
325,"Lo Que Hará Mi Boca",album,2021,"Música Española"
324,"La Boca Junta",album,2021,"Música Española"
326,"Gasolina y Mechero",single,2021,"Música Española"
327,"SI ELLA SUPIERA",album,2022,"Música Española"
322,"Qué Bueno Es Tenerte",album,2021,"Música Española"
323,Quieres,single,2022,"Música Española"
328,"Recuerdos de la Alhambra",album,2022,"Música Española"
329,"Me Enamoré De Ti",album,2021,"Música Española"
329,"Vuelve, Vuelve",album,2021,"Música Española"
317,Diablo,album,2022,"Música Española"
317,"El día menos pensado",album,2022,"Música Española"
191,"No Sabe Igual",single,2022,"Música Española"
318,"Resonance Necklace",album,2022,"Música Española"
330,"LAS 12",single,2022,"Música Española"
318,"Sweet Instability",album,2022,"Música Española"
331,Prisoner,single,2022,"Música Española"
320,"Viaje a ningún lado (con Carin Leon)",album,2022,"Música Española"
323,"Aunque No Sea Conmigo",single,2021,"Música Española"
332,"Para Aute: Pasaba por Aquí (feat. Abel Pintos, Carlos Rivera, Dani Martin, Estopa, Ismael Serrano, Jorge Drexler, Pedro Guerra, Silvio Rodríguez, Vanesa Martin & Xoel López)",single,2021,"Música Española"
333,"Carmen Fantasy, Op. 25: I. Moderato",single,2022,"Música Española"
191,PEGAO,album,2022,"Música Española"
334,METALLICA,album,2021,"Música Española"
335,"El Viaje",album,2021,"Música Española"
336,"Gente Luminosa",single,2021,"Música Española"
337,"La Dama del Mar",album,2021,"Música Española"
318,"Abrazo 2020",album,2022,"Música Española"
324,"Por si las Moscas",album,2021,"Música Española"
326,"Veo tan Dentro",album,2022,"Música Española"
322,"Mi Ego",album,2021,"Música Española"
328,"María Gavota",album,2022,"Música Española"
338,"El Chisme",single,2021,"Música Española"
339,"Quiero Decirte",single,2022,"Música Española"
326,"Fumando en mi Funeral",album,2022,"Música Española"
319,DISCOTEKA,single,2022,"Música Española"
340,"solo x ti",album,2022,"Música Española"
191,FLEXXX,album,2022,"Música Española"
324,"Simplemente Dilo",album,2021,"Música Española"
328,"Lágrima (Preludio)",album,2022,"Música Española"
341,"La Vida Breve: Danza Española No. 1 (Arr. for Harp & Guitar)",album,2021,"Música Española"
342,"Quién Diría",single,2022,"Música Española"
317,"Tú y yo",album,2022,"Música Española"
341,"Viejo Zortzico",album,2021,"Música Española"
320,"Llueve sobre mojado",single,2021,"Música Española"
328,"Estudio Brillante de Alard",album,2022,"Música Española"
343,"Me Gusta La Vida",album,2022,"Música Española"
327,"SI ELLA SUPIERA",single,2022,"Música Española"
328,"Estudio de Velocidad",album,2022,"Música Española"
344,Quédate,single,2022,"Música Española"
341,"Oriental (Arr. for Harp & Guitar)",album,2021,"Música Española"
345,"Una Foto en Blanco y Negro",album,2021,"Música Española"
328,"Endecha y Oremus",album,2022,"Música Española"
328,"Preludio No. 5",album,2022,"Música Española"
346,ANTAGONISTA,single,2022,"Música Española"
347,"Que nada nos pare (lo más importante)",single,2022,"Música Española"
341,"Villanesca (Arr. for Harp & Guitar)",album,2021,"Música Española"
315,"La Culpa",single,2022,"Música Española"
337,"Resacosix en Pandemia",album,2021,"Música Española"
341,Cataluña,album,2021,"Música Española"
320,"Ave de paso (con Ana Mena)",album,2022,"Música Española"
348,"Canciones de Amor a Ti",album,2022,"Música Española"
328,"Preludio No. 2",album,2022,"Música Española"
320,"El traje",album,2022,"Música Española"
327,"5 SENTÍOS",album,2022,"Música Española"
324,"La Electricidad",album,2021,"Música Española"
342,"Qué Bonita",single,2022,"Música Española"
349,Libertad,album,2021,"Música Española"
350,"Música callada, Book 1: No. 1, Angelico",album,2021,"Música Española"
324,"Pan Para Yolanda",single,2022,"Música Española"
322,"Fuiste Mía",album,2021,"Música Española"
351,"El Esperado Desenlace",album,2022,"Música Española"
320,"Carretera y manta",single,2022,"Música Española"
322,"Si Nos Dejan",album,2021,"Música Española"
352,Diazepam,album,2021,"Música Española"
353,"Si pudiera",single,2022,"Música Española"
317,"Beso robado",album,2022,"Música Española"
320,"Llueve sobre mojado",album,2022,"Música Española"
322,"No Me Amenaces",album,2021,"Música Española"
323,Berlín,single,2021,"Música Española"
322,"Me Nace del Corazón",album,2021,"Música Española"
326,"Dónde Están mis Amigos",album,2022,"Música Española"
351,Lento,album,2022,"Música Española"
317,"Mirando a la luna (feat. Reik)",album,2022,"Música Española"
323,"En El Coche",single,2022,"Música Española"
322,Renunciación,album,2021,"Música Española"
329,"Dos Veces",album,2021,"Música Española"
354,Lumbre,album,2021,"Música Española"
315,360,album,2021,"Música Española"
320,"Carretera y manta",album,2022,"Música Española"
355,Apiladearró,album,2021,"Música Española"
356,Flamenkito,album,2021,"Música Española"
357,Gitana,single,2021,"Música Española"
323,"La última",album,2022,"Música Española"
329,"Vuelve, Vuelve",single,2021,"Música Española"
354,Azul,album,2022,"Música Española"
321,"La Chica del Espejo",album,2021,"Música Española"
358,"Esclavo de la Química",single,2021,"Música Española"
359,"Ringui Dingui - con SFDK",single,2021,"Música Española"
329,"Si No Te Hubieras Ido",album,2021,"Música Española"
320,Voraces,album,2022,"Música Española"
332,"Sintiéndolo Mucho (feat. Leiva)",single,2022,"Música Española"
360,FUE,album,2022,"Música Española"
325,"Lo Que Hará Mi Boca",single,2021,"Música Española"
340,"Lüky Charm",album,2022,"Música Española"
326,"Apocalipsis Virtual",single,2021,"Música Española"
344,"Quererte Tanto",single,2021,"Música Española"
340,"No Pegamos",album,2022,"Música Española"
361,"La sonrisa intacta",album,2021,"Música Española"
362,"Estar contigo (feat. La Oreja de Van Gogh)",single,2022,"Música Española"
363,"Juramento eterno de sal",album,2022,"Música Española"
317,"Romperme más (feat. Malú)",album,2022,"Música Española"
364,"Ya mi mama me decía",album,2022,"Música Española"
317,"Ron (feat. Lérica)",album,2022,"Música Española"
337,"Bandera Negra",album,2021,"Música Española"
358,"¿Quién Me Salva a Mí?",single,2021,"Música Española"
322,"No Me Vuelvo a Enamorar",album,2021,"Música Española"
365,"Me Tiene Mal",single,2022,"Música Española"
326,"Dos Adolescentes y su Primer Amor",album,2022,"Música Española"
366,"Camiseta de Rokanrol",single,2022,"Música Española"
356,Hamaca,album,2021,"Música Española"
367,"Tú Me Has Cambiado",album,2021,"Música Española"
317,Perderte,album,2022,"Música Española"
368,"Clima Tropical",album,2022,"Música Española"
369,Tranquilísimo,single,2021,"Música Española"
370,"Viaje Sin Vuelta",single,2021,"Música Española"
322,"Se Me Olvidó Otra Vez",album,2021,"Música Española"
371,"Sin Vergüenza",single,2022,"Música Española"
372,"Entre Sobras Y Sobras Me Faltas",single,2022,"Música Española"
373,"El Bien",album,2022,"Música Española"
323,"Ni Una Más",single,2021,"Música Española"
322,"Fue Un Placer Conocerte",album,2021,"Música Española"
324,"La Boca Junta",single,2021,"Música Española"
350,"Música callada, Book 1: No. 3, Placide",album,2021,"Música Española"
339,"Me Encantaría",single,2022,"Música Española"
326,"Bienvenido al Caos",album,2022,"Música Española"
191,"CLASE G",single,2021,"Música Española"
373,"Hablar De Nada",album,2022,"Música Española"
364,"Mil y una noches",album,2022,"Música Española"
317,"Nunca entenderé",single,2021,"Música Española"
324,"Un Ex y un No",album,2021,"Música Española"
324,"La Apuesta",album,2021,"Música Española"
374,cuídate,single,2021,"Música Española"
375,Nena,album,2022,"Música Española"
362,"Sin miedo a nada (feat. Beret)",album,2022,"Música Española"
315,"Agua Salada",single,2022,"Música Española"
376,"Make You Go Higher - David Morales Stereo remix radio edit",single,2022,"Música Española"
362,"Aunque no te pueda ver (feat. Matisse)",album,2022,"Música Española"
322,"Cielo Rojo",album,2021,"Música Española"
377,"Recuerdos de la Alhambra",single,2022,"Música Española"
361,"Te debo una canción",album,2021,"Música Española"
378,"Your dreams are my dreams (XXI)",album,2021,"Música Española"
352,Flecha,album,2021,"Música Española"
329,"24 Horas",album,2021,"Música Española"
191,"CLASE G",album,2022,"Música Española"
330,"Un beso de improviso",single,2021,"Música Española"
356,"No Estamos Tan Locos",single,2022,"Música Española"
329,"Dos Veces",single,2021,"Música Española"
379,"Resistiré (Banda Sonora Original "Élite")",single,2022,"Música Española"
380,"#RapSinCorte L",album,2021,"Música Española"
381,"Perreo Bonito",single,2022,"Música Española"
327,"5 SENTÍOS",single,2022,"Música Española"
340,"No Te Bastó, Mi Corazón",album,2022,"Música Española"
322,"Te Quedó Grande la Yegua",album,2021,"Música Española"
324,"Likes y Cicatrices",album,2021,"Música Española"
326,"seguiremos siendo",single,2022,"Música Española"
329,"Tú Me Delatas",single,2022,"Música Española"
354,"Más Contigo",album,2022,"Música Española"
382,Hola,album,2022,"Música Española"
362,"A gritos de esperanza (feat. Jesús Navarro)",album,2022,"Música Española"
317,"El día menos pensado",single,2022,"Música Española"
322,"Se Me Queman las Manos",album,2021,"Música Española"
340,Platicamos,album,2022,"Música Española"
324,Violeta,album,2021,"Música Española"
383,"La Esencia",album,2021,"Música Española"
323,"El cine",album,2022,"Música Española"
377,"Recuerdos de la Alhambra, ift 44",single,2022,"Música Española"
317,Tata,album,2022,"Música Española"
362,"Estar contigo (feat. La Oreja de Van Gogh)",album,2022,"Música Española"
358,"Que No",single,2021,"Música Española"
329,"Hasta El Final",album,2021,"Música Española"
353,"Si pudiera",album,2022,"Música Española"
322,"La Muerte del Palomo",album,2021,"Música Española"
384,"Morir de la Pena",single,2022,"Música Española"
319,Santería,album,2022,"Música Española"
385,"Sudores fríos",single,2021,"Música Española"
317,"Te estás olvidando de mí",album,2022,"Música Española"
340,"No Pegamos",single,2021,"Música Española"
191,"100 TRACKS",album,2022,"Música Española"
382,"La Vida Es Eso",album,2022,"Música Española"
362,"A gritos de esperanza (feat. Jesús Navarro)",single,2021,"Música Española"
324,"Al Otro Lado del Pacífico",album,2021,"Música Española"
337,"Tu madre es una cabra",album,2021,"Música Española"
340,"Lüky Charm",single,2021,"Música Española"
386,"Días Mejores",album,2022,"Música Española"
330,"Música Ligera",single,2021,"Música Española"
348,"Ay Mamá",single,2021,"Música Española"
324,"Fiesta en Cocoplum",album,2021,"Música Española"
65,"La Hija De Las Estrellas",compilation,2021,"Música Española"
348,"Ay Mamá",album,2022,"Música Española"
387,Quasi,single,2022,"Música Española"
388,"La Isla del Deseo",album,2021,"Música Española"
381,"Ojitos Lindos",single,2022,"Música Española"
320,"Soy capaz",single,2021,"Música Española"
317,Resiliencia,album,2022,"Música Española"
374,guerrera,single,2021,"Música Española"
382,"Para Siempre",album,2022,"Música Española"
350,"Suite compostelana: II. Coral",single,2021,"Música Española"
371,Exoplaneta,album,2021,"Música Española"
386,"Con los Angelitos",album,2022,"Música Española"
326,"La Casa del Árbol",single,2021,"Música Española"
358,"Tengo Envidia",single,2022,"Música Española"
317,"Mirando a la luna (feat. Reik)",single,2022,"Música Española"
389,"Lo Real",album,2022,"Música Española"
390,Friends,album,2022,"Música Española"
368,"Dile a los demás",single,2021,"Música Española"
319,"La Niña de la Escuela",album,2022,"Música Española"
330,Mezzanotte,single,2022,"Música Española"
377,Adelita,single,2021,"Música Española"
340,"solo x ti",single,2022,"Música Española"
391,Inpour,album,2021,"Música Española"
320,"Castillos de arena",album,2022,"Música Española"
392,"Soy Vida",album,2022,"Música Española"
393,"El sur (feat. Bunbury)",album,2021,"Música Española"
364,Caballito,album,2022,"Música Española"
317,"Aún me amas",album,2022,"Música Española"
339,"Ahora Te Puedes Marchar",single,2022,"Música Española"
394,"Nina (feat. Beret)",album,2021,"Música Española"
320,"4U (con Leo Rizzi)",album,2022,"Música Española"
340,"De Colegio",single,2021,"Música Española"
395,Epiphany,single,2021,"Música Española"
364,"Quien encendió la luz",album,2022,"Música Española"
348,"A ver qué pasa - Estrella Damm 2021",single,2021,"Música Española"
327,"No Me Basta",single,2021,"Música Española"
325,"Tal Vez",single,2021,"Música Española"
396,"CAMBIAR EL MUNDO",album,2021,"Música Española"
368,"Dile a los demás",album,2022,"Música Española"
357,"Me Sabe Mal - Remix",single,2021,"Música Española"
378,"Black Hole",album,2022,"Música Española"
397,"Black is Black - Remasterizado",album,2021,"Música Española"
326,"Ya no te veré",single,2022,"Música Española"
322,"La Pena",album,2021,"Música Española"
383,"I Don´t Give a Fuck",album,2021,"Música Española"
382,"Hoy Ha Salido el Sol",album,2022,"Música Española"
389,"Barquito de Vela",single,2022,"Música Española"
320,"Castillos de arena",single,2022,"Música Española"
321,"Blanca Navidad",single,2021,"Música Española"
349,"Me Quedo (feat. Ana Mena)",album,2021,"Música Española"
323,Quiero,album,2022,"Música Española"
398,"Roto y Elegante",album,2022,"Música Española"
191,"RICO CUANDO MUERA",album,2022,"Música Española"
348,"Too Many Drugs",album,2022,"Música Española"
330,"Cuando la noche arriba",single,2022,"Música Española"
368,"Plan fatal (feat. Juancho Sidecars, Sidecars)",album,2022,"Música Española"
399,"IN MEMORIAM",single,2021,"Música Española"
400,Shorty,album,2022,"Música Española"
320,"Soy capaz",album,2022,"Música Española"
349,Libertad,single,2021,"Música Española"
353,"Cuando no estabas",album,2022,"Música Española"
360,"Hay Que Vivir El Momento",album,2022,"Música Española"
382,"La Tormenta",album,2022,"Música Española"
352,Histéricos,album,2021,"Música Española"
65,"Si No Te Hubieras Ido",compilation,2021,"Música Española"
320,"A batir las alas",album,2022,"Música Española"
326,"Voy a Explotar",album,2022,"Música Española"
378,"Bluespace (XXI)",album,2021,"Música Española"
191,"MIAMI EN EL GPS",album,2022,"Música Española"
401,Parasite,album,2021,"Música Española"
338,"Ni la Mitad",single,2022,"Música Española"
373,"No Hemos Aprendido Nada",album,2022,"Música Española"
385,Chatarra,single,2021,"Música Española"
372,"Mi Héroe",single,2022,"Música Española"
191,"100 TRACKS",single,2022,"Música Española"
326,"Te Mientes a ti mismo para Ser Feliz",album,2022,"Música Española"
317,"Te estás olvidando de mí",single,2021,"Música Española"
352,"Peligrosamente Dark (feat. Silvana Estrada)",album,2021,"Música Española"
372,"Estoy Hecho De Pedacitos De Ti",album,2021,"Música Española"
402,"Te Pone Bien - Con Kase.O",album,2022,"Música Española"
339,"Sanga Zoo (feat. Farruko)",single,2021,"Música Española"
370,"La Hipoteca",album,2022,"Música Española"
337,"La Dama del Mar",single,2021,"Música Española"
403,Finisterre,album,2021,"Música Española"
389,"Otra cama",single,2021,"Música Española"
399,"¿Dónde estás?",single,2022,"Música Española"
346,"LA TIRITA",album,2022,"Música Española"
404,"Sonata D Major, Op. 61: 1. Allegro",single,2021,"Música Española"
325,Tengo,single,2022,"Música Española"
326,"Parte II: La Abrazo con Fuerza (Carta a la Soledad)",album,2022,"Música Española"
405,Miraflores,album,2021,"Música Española"
337,"El Cervezo - El árbol de la birra",album,2021,"Música Española"
406,"Veneno - Orquestal",single,2021,"Música Española"
325,"Por Mil Razones",album,2021,"Música Española"
371,Cariño,album,2021,"Música Española"
407,"Son de Amores - V20.0",single,2022,"Música Española"
374,culpa,single,2021,"Música Española"
360,Coquito,album,2022,"Música Española"
340,"Que Todo Sea Probar",album,2022,"Música Española"
191,"23 FEB MADRID FREESTYLE",album,2022,"Música Española"
348,"In Spain We Call It Soledad",album,2022,"Música Española"
408,"Cielo hermético",album,2021,"Música Española"
348,Perra,single,2021,"Música Española"
191,"NO ES AMOR",album,2022,"Música Española"
409,"Juan Valdivia y Entre dos tierras - Interludio",album,2021,"Música Española"
315,"cara :)",album,2021,"Música Española"
364,"Gaita Margariteña",single,2022,"Música Española"
410,"Se Me Sale El Corazón (feat. Carlos Rivera)",album,2021,"Música Española"
371,Abajo,album,2021,"Música Española"
399,"De Pie",single,2021,"Música Española"
354,"Tequila y Limón",album,2021,"Música Española"
383,"The Chef",album,2021,"Música Española"
411,"Me Va Bonito",album,2021,"Música Española"
412,"De Mí Para Mí",single,2021,"Música Española"
349,MENEITO,single,2022,"Música Española"
351,"El Bosque",album,2022,"Música Española"
386,Adentro,album,2022,"Música Española"
413,"Vamo’ A Beber",single,2021,"Música Española"
317,Diablo,single,2022,"Música Española"
333,"Carmen Fantasy, Op. 25: III. Allegro moderato",single,2022,"Música Española"
373,"Justo Cuando El Mundo Apriete",album,2022,"Música Española"
414,"Cóctel de Realidad",single,2022,"Música Española"
415,"Healing Of The Nation",single,2022,"Música Española"
352,"Premio de Consolación",album,2021,"Música Española"
370,"Te Lo Dije de Verdad",single,2021,"Música Española"
319,"cómo te va?",album,2021,"Música Española"
360,Eres,album,2022,"Música Española"
396,"FUMÁNDOTE UN BLUNT",album,2021,"Música Española"
416,01.02.20,album,2021,"Música Española"
65,Duermedela,compilation,2021,"Música Española"
383,M.V.P,album,2021,"Música Española"
354,"Sed de Fuego",album,2021,"Música Española"
352,"Con El Pañuelo En los Ojos",album,2021,"Música Española"
351,"La Orilla Salvaje",album,2022,"Música Española"
319,AN1MAL,single,2022,"Música Española"
348,"Así Bailaba",album,2022,"Música Española"
417,Avanzo,single,2021,"Música Española"
323,"Tu culpa",album,2022,"Música Española"
348,Perra,album,2022,"Música Española"
378,L'Etoiles,album,2022,"Música Española"
370,"Valientes de Sofá",single,2021,"Música Española"
318,"El Espejo",album,2022,"Música Española"
318,"Two Souls",album,2022,"Música Española"
360,FUE,single,2022,"Música Española"
418,Rumbapop,album,2022,"Música Española"
354,Jalapeños,single,2022,"Música Española"
419,"En algún lugar (feat. Santi Balmes & Víctor Cabezuelo)",album,2021,"Música Española"
337,"Al Abordaje",album,2021,"Música Española"
373,"Lo Siento",album,2022,"Música Española"
65,"Me Muero",compilation,2022,"Música Española"
358,"Don Quijote",single,2021,"Música Española"
356,"Espinita Clavá",single,2022,"Música Española"
323,"A la calle",album,2022,"Música Española"
395,"TE QUIERO A MORIR",album,2022,"Música Española"
337,"No me digas adiós",album,2022,"Música Española"
413,"Nadie Como Tú",single,2022,"Música Española"
337,"Noche de Halloween",single,2021,"Música Española"
358,"A Un Par de Copas",single,2021,"Música Española"
420,"Calle Cortada",single,2021,"Música Española"
421,"Si Tu Te Vas",single,2022,"Música Española"
340,"De Colegio",album,2022,"Música Española"
422,Lagrima,single,2021,"Música Española"
391,"The Night",album,2022,"Música Española"
423,"Malherido (Directo México)",album,2021,"Música Española"
332,"Sintiéndolo Mucho (feat. Leiva)",album,2022,"Música Española"
329,Herederos,album,2021,"Música Española"
351,"Recuerdos Inefables",album,2022,"Música Española"
343,"Me Gusta la Vida",single,2021,"Música Española"
424,"Mariposas Blancas",album,2021,"Música Española"
425,Vasilon,single,2021,"Música Española"
357,"Me Sabe Mal",single,2021,"Música Española"
353,"Punto y coma",album,2022,"Música Española"
353,"Quién lo diría",album,2022,"Música Española"
337,"El aplauso herido",album,2021,"Música Española"
426,"El mejor de tus errores (feat. Alice Wonder)",album,2021,"Música Española"
395,"Soy de Volar",album,2021,"Música Española"
334,"NO TE QUIERO VER MAL",album,2021,"Música Española"
370,"Quiero Mirarte para Siempre",album,2022,"Música Española"
340,Kriño,album,2022,"Música Española"
382,"Amor Consciente",album,2022,"Música Española"
427,"Demasiado Tarde",album,2022,"Música Española"
344,"De Nada Sirvió",single,2022,"Música Española"
378,Cosmos,album,2022,"Música Española"
334,Pastillitas,album,2021,"Música Española"
318,"The Cage",album,2022,"Música Española"
322,"Mi Ego",single,2021,"Música Española"
398,"Salto al Vacío (feat. Café Quijano)",album,2021,"Música Española"
318,"Brushed Thoughts",album,2022,"Música Española"
428,"KITT y los Coches del Pasado",album,2022,"Música Española"
356,"Hijos Contigo",album,2021,"Música Española"
429,Pandemonium,single,2022,"Música Española"
430,"Mother Earth",album,2022,"Música Española"
382,Adiós,album,2022,"Música Española"
431,Roto,single,2022,"Música Española"
374,"la corriente",single,2021,"Música Española"
317,"Tú y yo",single,2022,"Música Española"
330,"Duecentomila ore",single,2022,"Música Española"
326,"Apocalipsis Virtual",single,2021,"Música Española"
432,"berlin U5",album,2021,"Música Española"
418,"Los Domingos No Se Toman Decisiones",single,2022,"Música Española"
336,"Cuando Quieras Quiero",compilation,2021,"Música Española"
340,Nena,album,2022,"Música Española"
398,"Calçots & Mangos (feat. Jósean Log)",album,2021,"Música Española"
385,Septiembre,album,2022,"Música Española"
340,"No Te Bastó, Mi Corazón",single,2022,"Música Española"
386,Pelear,single,2021,"Música Española"
362,"Dame tu aire (feat. Leo Rizzi)",album,2022,"Música Española"
319,"Romeo Y Julieta",single,2021,"Música Española"
433,"Me Haces Tanto Bien - Versión 2023",single,2022,"Música Española"
434,"Nada Que Se Parezca a Ti",single,2022,"Música Española"
413,"Somos Nada",single,2021,"Música Española"
337,"Nunca te fallaré",album,2021,"Música Española"
385,Nosotros,single,2021,"Música Española"
323,Dormir,album,2022,"Música Española"
435,"El Chupacabras",single,2022,"Música Española"
436,"Por Si Apareces",album,2021,"Música Española"
431,Hemorragia,single,2021,"Música Española"
408,"A quemarropa",album,2021,"Música Española"
323,Oasis,album,2022,"Música Española"
381,"Chocolate y Nata",single,2021,"Música Española"
437,"Value of Madness",single,2022,"Música Española"
337,"Que el viento sople a tu favor (feat. Saurom)",album,2021,"Música Española"
438,"Junto Al Generalife",album,2022,"Música Española"
344,"El Juego",single,2021,"Música Española"
325,"Tal Vez",album,2021,"Música Española"
439,"Me Encanta (feat. Daviles de Novelda)",single,2022,"Música Española"
356,"Canciones Cortavenas",single,2021,"Música Española"
440,Guajiro,album,2022,"Música Española"
377,"Gran Vals",single,2022,"Música Española"
377,"Las dos hermanitas, IFT 18",single,2022,"Música Española"
441,"Amor Dividido",single,2022,"Música Española"
317,"Mi copiloto",album,2022,"Música Española"
364,"La Filipina",album,2022,"Música Española"
442,Olympique,album,2022,"Música Española"
443,"Sor : Study No.6",album,2022,"Música Española"
439,"70 Grados (feat. Nanpa Básico & Yubeili)",single,2021,"Música Española"
357,"Muñequita de Cristal",single,2021,"Música Española"
395,"MIL VECES",album,2022,"Música Española"
444,Noso,single,2021,"Música Española"
412,"Posdata: Te Quiero",single,2021,"Música Española"
354,Talismán,album,2021,"Música Española"
371,"El Beso",album,2021,"Música Española"
326,"Gasolina y Mechero",single,2021,"Música Española"
445,"Pan y mantequilla (feat. Mike Bahía)",album,2021,"Música Española"
315,Ebai,single,2021,"Música Española"
363,"Levantaremos al sol",album,2022,"Música Española"
393,"Sesenta memorias perdidas",album,2021,"Música Española"
396,"A MI MANERA",album,2021,"Música Española"
446,Efrica,single,2022,"Música Española"
406,"Mal Agüero",single,2021,"Música Española"
425,"Y Si Fuera...",single,2021,"Música Española"
318,"Tarde De Agosto 2019",album,2022,"Música Española"
315,"No Te Lloro Más",album,2021,"Música Española"
427,"Como Tú",album,2022,"Música Española"
447,"Las Ganas de Vivir",album,2022,"Música Española"
448,"Experimento Philadephia",album,2022,"Música Española"
400,"Hasta Cuando",album,2022,"Música Española"
442,Jjjj,album,2022,"Música Española"
392,"Soy Así",album,2022,"Música Española"
448,"Entre Sombras",single,2022,"Música Española"
395,"Castillo de Cera",album,2021,"Música Española"
406,"Ojos Verdes",single,2021,"Música Española"
424,"La Vida Es Otra Cosa",album,2021,"Música Española"
346,VÉRTIGO,album,2022,"Música Española"
315,"Cosas Raras (feat. Pimp Flaco)",album,2021,"Música Española"
368,"Si tus piernas",album,2022,"Música Española"
349,"LA PLAYA",single,2022,"Música Española"
449,Escondidos,compilation,2022,"Música Española"
340,"Dans mes nuits (No Pegamos)",single,2021,"Música Española"
